patch_id,lon,lat,label_confidence,has_coverage,ntl,builtup,elevation,total_tests,n_subtiles,mean_tests,coverage_fraction,log_mean_tests,split
patch_159901,68.06,25.999999999999872,confirmed_negative,0,0.2636473840675036,0.0,58.1756814809029,0.0,0.0,0.0,0.0,0.0,val
patch_085073,94.94000000000104,16.819999999999936,confirmed_negative,0,0.2113569793941346,,,0.0,0.0,0.0,0.0,0.0,train
patch_236481,87.26000000000073,35.29999999999981,confirmed_negative,0,0.2344311638039996,0.0,4747.3412830697225,0.0,0.0,0.0,0.0,0.0,train
patch_131281,92.54000000000092,22.45999999999989,confirmed_negative,0,0.2000121438221512,0.0,124.53010839020476,0.0,0.0,0.0,0.0,0.0,test
patch_173006,86.84000000000071,27.55999999999986,confirmed_negative,0,0.2218019287921047,1.463203126519025,2774.9970834710584,0.0,0.0,0.0,0.0,0.0,train
76357,97.08059781205144,28.35989256408901,confirmed_negative,0,0.195099223792708,0.0,2799.050720758614,0.0,0.0,0.0,0.0,0.0,test
50164,80.35907427629832,18.33905174482916,confirmed_negative,0,0.2073079297466765,0.0,125.60524145325574,0.0,0.0,0.0,0.0,0.0,train
patch_211791,81.86000000000053,32.29999999999984,confirmed_negative,0,0.2375626084859867,0.0,4686.46731786134,0.0,0.0,0.0,0.0,0.0,train
patch_244211,78.7400000000004,36.259999999999806,confirmed_negative,0,0.2637158694434685,0.0,5292.845543548695,0.0,0.0,0.0,0.0,0.0,train
75590,95.45070201614772,28.48062558600781,confirmed_negative,0,0.186003647442928,0.0,2105.7122809027387,0.0,0.0,0.0,0.0,0.0,test
patch_177845,81.98000000000053,28.159999999999854,confirmed_negative,0,0.2439241521117534,0.556372549019608,660.6068474264711,0.0,0.0,0.0,0.0,0.0,train
patch_217296,87.44000000000075,32.95999999999983,confirmed_negative,0,0.2449469132257418,0.0,5024.646549027544,0.0,0.0,0.0,0.0,0.0,train
32245,77.46148175024723,33.611779017556536,confirmed_negative,0,0.2561872703615791,0.0,4582.674452154856,0.0,0.0,0.0,0.0,0.0,train
patch_177988,90.56000000000084,28.159999999999854,confirmed_negative,0,0.2453438063553311,0.0,5530.835037530636,0.0,0.0,0.0,0.0,0.0,test
patch_118505,93.50000000000097,20.899999999999903,confirmed_negative,0,0.1750193842785366,,,0.0,0.0,0.0,0.0,0.0,train
patch_213053,69.02000000000004,32.47999999999984,confirmed_negative,0,0.2368104779250765,0.0,2105.443461851551,0.0,0.0,0.0,0.0,0.0,train
patch_232112,90.80000000000086,34.75999999999981,confirmed_negative,0,0.2625325585723308,0.0,4999.830484048208,0.0,0.0,0.0,0.0,0.0,test
patch_237041,91.34000000000088,35.359999999999815,confirmed_negative,0,0.2611902257325705,0.0,4909.034588410317,0.0,0.0,0.0,0.0,0.0,test
patch_107746,97.40000000000111,19.57999999999992,confirmed_negative,0,0.2212887312006977,1.998792517702917,556.9606647292372,0.0,0.0,0.0,0.0,0.0,train
49957,80.29870776533892,19.787848007854684,confirmed_negative,0,0.1748756056501423,2.264796286745745,284.0607117070656,0.0,0.0,0.0,0.0,0.0,val
23245,76.25415153105928,16.76952245988485,confirmed_negative,0,0.2586178268907488,0.0,530.1944969147462,3.0,2.0,1.5,0.01518211168266564,0.9162907318741551,train
patch_151472,93.68000000000096,24.91999999999988,confirmed_negative,0,0.25352164800421,0.0301382815270062,845.7068313438126,0.0,0.0,0.0,0.0,0.0,test
patch_188370,93.56000000000098,29.419999999999856,confirmed_negative,0,0.2396457483007152,0.0,4738.254276739081,0.0,0.0,0.0,0.0,0.0,test
patch_019895,80.90000000000049,8.899999999999986,confirmed_negative,0,0.2149010620537151,,,0.0,0.0,0.0,0.0,0.0,val
73840,93.82080622024398,27.695860943535653,confirmed_negative,0,0.196871687116344,0.0,1510.7122662575978,0.0,0.0,0.0,0.0,0.0,test
patch_171208,97.0400000000011,27.319999999999872,confirmed_negative,0,0.173286183046149,0.0,2809.678579698957,0.0,0.0,0.0,0.0,0.0,test
patch_198057,84.38000000000062,30.619999999999845,confirmed_negative,0,0.2394656178949396,0.0,4889.436070646842,0.0,0.0,0.0,0.0,0.0,train
patch_213668,76.40000000000032,32.53999999999983,confirmed_negative,0,0.2443467994060741,0.0,2850.665144230767,0.0,0.0,0.0,0.0,0.0,train
patch_184842,88.52000000000078,28.99999999999985,confirmed_negative,0,0.2522400886241018,0.0,4153.950572725721,0.0,0.0,0.0,0.0,0.0,train
71859,92.61347600105604,24.013503775012456,confirmed_negative,0,0.2111199086620272,0.0,219.64332777645484,0.0,0.0,0.0,0.0,0.0,test
patch_169551,86.18000000000069,27.13999999999987,confirmed_negative,0,0.2285773641898201,35.36742298612872,976.5856175741852,0.0,0.0,0.0,0.0,0.0,train
patch_210383,85.94000000000068,32.119999999999834,confirmed_negative,0,0.2321511102001525,0.0,4694.862247902253,0.0,0.0,0.0,0.0,0.0,train
patch_146122,97.40000000000111,24.259999999999884,confirmed_negative,0,0.2194622542519415,0.0,518.5975629086587,0.0,0.0,0.0,0.0,0.0,test
patch_180614,71.00000000000011,28.51999999999986,confirmed_negative,0,0.24858871054074,0.0,95.00463749308186,0.0,0.0,0.0,0.0,0.0,train
patch_122747,82.34000000000054,21.439999999999905,confirmed_negative,0,0.2547127939861649,0.0,343.7568666316088,0.0,0.0,0.0,0.0,0.0,train
75015,94.72630388463494,28.420259075048417,confirmed_negative,0,0.2054306045782373,0.0,1219.4963606839246,0.0,0.0,0.0,0.0,0.0,test
patch_207637,68.78000000000003,31.81999999999984,confirmed_negative,0,0.2395276928723129,0.0,1900.72409147118,0.0,0.0,0.0,0.0,0.0,train
71251,92.13054391338083,27.15256234490108,confirmed_negative,0,0.2125048802312645,0.0,2157.867240212663,0.0,0.0,0.0,0.0,0.0,test
62018,84.28289748865916,22.44397449006814,confirmed_negative,0,0.2492427906183627,0.0,337.18444828140053,0.0,0.0,0.0,0.0,0.0,train
patch_075482,80.36000000000047,15.67999999999994,confirmed_negative,0,0.2284965067827679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_072514,79.40000000000043,15.319999999999943,confirmed_negative,0,0.2550884228182147,23.08178029742136,129.8463816554905,0.0,0.0,0.0,0.0,0.0,train
patch_170125,91.10000000000088,27.19999999999986,confirmed_negative,0,0.2062971477602228,0.0,2169.858691451539,0.0,0.0,0.0,0.0,0.0,test
patch_172620,93.20000000000095,27.49999999999987,confirmed_negative,0,0.2126917610061369,0.0,2233.164592166168,0.0,0.0,0.0,0.0,0.0,test
1884,70.7004325227947,27.333661877779274,confirmed_negative,0,0.2579486978083829,0.0,179.24293403816085,0.0,0.0,0.0,0.0,0.0,train
patch_179957,90.62000000000089,28.399999999999856,confirmed_negative,0,0.23366314878134,0.0,5145.623560946448,0.0,0.0,0.0,0.0,0.0,test
patch_183422,91.8800000000009,28.819999999999848,confirmed_negative,0,0.2122573945555396,0.0,4860.842278140606,0.0,0.0,0.0,0.0,0.0,test
44250,79.21211056806976,21.779942869514777,confirmed_negative,0,0.2388094998409206,0.4493668308970235,517.8978989372532,0.0,0.0,0.0,0.0,0.0,train
34752,77.82368081600362,21.53847682567719,confirmed_negative,0,0.2246239674741792,1.3893931667516577,742.4212748597655,0.0,0.0,0.0,0.0,0.0,train
patch_205594,93.80000000000098,31.51999999999984,confirmed_negative,0,0.2398387986411558,0.0,4400.9903560414905,0.0,0.0,0.0,0.0,0.0,test
patch_097626,80.60000000000048,18.379999999999924,confirmed_negative,0,0.1915107220555703,,,0.0,0.0,0.0,0.0,0.0,train
patch_227607,86.18000000000069,34.21999999999982,confirmed_negative,0,0.2528108414983451,0.0,5189.171123762997,0.0,0.0,0.0,0.0,0.0,val
63659,85.00729562017194,22.62507402294633,confirmed_negative,0,0.2239263360682486,0.3749298259684017,402.7939690432272,0.0,0.0,0.0,0.0,0.0,train
62144,84.34326399961856,21.176277759920808,confirmed_negative,0,0.2198609277792263,0.0,267.80481332171865,0.0,0.0,0.0,0.0,0.0,train
75308,95.02813643943192,28.601358607926606,confirmed_negative,0,0.1873305741355981,0.0,800.5033665859196,0.0,0.0,0.0,0.0,0.0,test
76060,96.23546665861988,27.33366187777927,confirmed_negative,0,0.19737215299362,0.0,486.522906213817,0.0,0.0,0.0,0.0,0.0,test
patch_213390,89.2400000000008,32.47999999999983,confirmed_negative,0,0.2312118731820151,0.0,4718.471044113566,0.0,0.0,0.0,0.0,0.0,test
patch_235994,87.56000000000074,35.23999999999981,confirmed_negative,0,0.2614523262357734,0.0,4928.556303845535,0.0,0.0,0.0,0.0,0.0,train
patch_108226,96.68000000000109,19.639999999999915,confirmed_negative,0,0.1723967005204214,0.0,654.7206475247123,0.0,0.0,0.0,0.0,0.0,train
patch_189431,68.66000000000003,29.59999999999985,confirmed_negative,0,0.2323781133016693,0.0,895.0421239539852,0.0,0.0,0.0,0.0,0.0,train
patch_115137,68.54000000000002,20.539999999999907,confirmed_negative,0,0.1571815624443189,,,0.0,0.0,0.0,0.0,0.0,train
patch_233528,87.20000000000073,34.93999999999982,confirmed_negative,0,0.2551354326483981,0.0,4960.657340789287,0.0,0.0,0.0,0.0,0.0,train
patch_252803,92.42000000000093,37.2799999999998,confirmed_negative,0,0.248340157658319,0.0,2943.506722660029,0.0,0.0,0.0,0.0,0.0,test
patch_036492,73.04000000000019,10.939999999999973,confirmed_negative,0,0.1616190242442283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_227056,82.64000000000055,34.15999999999982,confirmed_negative,0,0.2644870478050112,0.0,5082.259224644584,0.0,0.0,0.0,0.0,0.0,val
71958,92.67384251201544,23.409838665418487,confirmed_negative,0,0.1992484863261333,0.0,512.3171070372081,0.0,0.0,0.0,0.0,0.0,test
52765,81.08347240781109,18.15795221195097,confirmed_negative,0,0.1774825451573424,3.332256518205122,184.79571080219245,0.0,0.0,0.0,0.0,0.0,val
patch_198254,96.20000000000108,30.619999999999845,confirmed_negative,0,0.2371924939608022,0.0,4593.576203687975,0.0,0.0,0.0,0.0,0.0,test
58539,82.95483424755241,20.08968056265167,confirmed_negative,0,0.260676505599431,1.633281657963446,316.4712997715404,0.0,0.0,0.0,0.0,0.0,train
patch_127349,92.78000000000095,21.979999999999897,confirmed_negative,0,0.1915767741811448,0.0,178.55803598412348,0.0,0.0,0.0,0.0,0.0,test
63372,84.88656259825315,20.57261265032684,confirmed_negative,0,0.1872747249172039,0.0,224.9018363736196,0.0,0.0,0.0,0.0,0.0,val
55966,82.04933658316145,23.651304709256078,confirmed_negative,0,0.2197096619317231,0.4916946190772692,610.1653443670035,0.0,0.0,0.0,0.0,0.0,train
patch_145167,69.62000000000006,24.19999999999989,confirmed_negative,0,0.2291159727957209,0.0,3.5324165808036785,0.0,0.0,0.0,0.0,0.0,train
42165,78.84991150231339,33.00811390796257,confirmed_negative,0,0.2399347840298832,0.0,4354.543992276304,0.0,0.0,0.0,0.0,0.0,train
patch_122719,80.66000000000048,21.439999999999905,confirmed_negative,0,0.2118619571436005,0.0,558.9225574247816,0.0,0.0,0.0,0.0,0.0,train
patch_150006,94.280000000001,24.73999999999988,confirmed_negative,0,0.1991020195203483,0.0,895.5362427494769,0.0,0.0,0.0,0.0,0.0,test
patch_182065,69.50000000000006,28.699999999999857,confirmed_negative,0,0.2498504565403147,0.0,264.2837086143177,0.0,0.0,0.0,0.0,0.0,train
patch_171636,93.20000000000095,27.379999999999864,confirmed_negative,0,0.1711176285477468,0.0,2147.7667123261244,0.0,0.0,0.0,0.0,0.0,test
patch_113868,80.9600000000005,20.359999999999907,confirmed_negative,0,0.2503602197298223,12.17406501223348,373.022061393589,1.0,1.0,1.0,0.007278046623429067,0.6931471805599453,train
patch_104367,71.78000000000014,19.219999999999917,confirmed_negative,0,0.1670958282871545,,,0.0,0.0,0.0,0.0,0.0,train
patch_172027,87.14000000000073,27.439999999999863,confirmed_negative,0,0.2326076913577592,27.67337061318936,877.9423062090244,0.0,0.0,0.0,0.0,0.0,train
patch_211000,93.44000000000096,32.17999999999983,confirmed_negative,0,0.2519106955107534,0.0,4457.362047096452,0.0,0.0,0.0,0.0,0.0,test
11299,74.26205666939916,22.021408913352364,confirmed_negative,0,0.2593405354406783,11.262728917254416,536.3034004756196,0.0,0.0,0.0,0.0,0.0,train
patch_200454,80.60000000000048,30.919999999999845,confirmed_negative,0,0.2587812996091896,0.0,4660.181840202727,0.0,0.0,0.0,0.0,0.0,val
74442,94.24337179695978,29.084290695601783,confirmed_negative,0,0.2399794919454148,0.0,3764.924223840554,0.0,0.0,0.0,0.0,0.0,test
51313,80.6609068310953,20.57261265032684,confirmed_negative,0,0.2156385481739391,1.3534591450766664,396.5125676170334,0.0,0.0,0.0,0.0,0.0,val
30317,77.22001570640964,25.703766081875568,confirmed_negative,0,0.2275090027383964,0.0,277.52777451556074,0.0,0.0,0.0,0.0,0.0,train
patch_073395,73.2200000000002,15.43999999999994,confirmed_negative,0,0.1654155483517674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_046407,77.54000000000036,12.13999999999996,confirmed_negative,0,0.2241458461774439,,,0.0,0.0,0.0,0.0,0.0,train
patch_126254,86.12000000000069,21.8599999999999,confirmed_negative,0,0.2458914552507634,0.0,647.2101707902326,0.0,0.0,0.0,0.0,0.0,train
patch_216322,88.04000000000076,32.83999999999983,confirmed_negative,0,0.2527754543059444,0.0,4871.091247400487,0.0,0.0,0.0,0.0,0.0,train
72918,93.1567745996906,27.816593965454445,confirmed_negative,0,0.2139812851020347,0.0,2789.7895665664687,0.0,0.0,0.0,0.0,0.0,test
patch_193279,92.90000000000096,30.01999999999985,confirmed_negative,0,0.2490663533150842,0.0,4141.460822299126,0.0,0.0,0.0,0.0,0.0,test
patch_203693,68.30000000000001,31.33999999999984,confirmed_negative,0,0.2334320441407213,0.0,2127.116581031699,0.0,0.0,0.0,0.0,0.0,train
54820,81.68713751740506,23.59093819829668,confirmed_negative,0,0.243783497841634,0.5229363277983514,541.3925855134789,0.0,0.0,0.0,0.0,0.0,train
patch_146039,92.42000000000093,24.259999999999884,confirmed_negative,0,0.2086201009637349,0.0153916247375302,198.07250108949725,0.0,0.0,0.0,0.0,0.0,test
patch_229089,86.5400000000007,34.39999999999982,confirmed_negative,0,0.2565782046417096,0.0,5159.708234745822,0.0,0.0,0.0,0.0,0.0,train
56797,82.35116913795844,17.976852679072785,confirmed_negative,0,0.2590615572330451,0.0,876.9847244615318,0.0,0.0,0.0,0.0,0.0,train
patch_178887,85.46000000000066,28.27999999999986,confirmed_negative,0,0.258488087723737,0.0,4534.779948340188,0.0,0.0,0.0,0.0,0.0,train
patch_140440,81.2000000000005,23.599999999999884,confirmed_negative,0,0.2612654781969214,6.833711623461952,413.100246884084,0.0,0.0,0.0,0.0,0.0,train
patch_171496,84.80000000000064,27.379999999999864,confirmed_negative,0,0.2439816508003902,0.0,378.0454720839602,0.0,0.0,0.0,0.0,0.0,train
patch_112223,70.8200000000001,20.17999999999991,confirmed_negative,0,0.1698039312991085,,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_197796,68.72000000000003,30.619999999999845,confirmed_negative,0,0.2279859416087694,0.0,1717.6953297480898,0.0,0.0,0.0,0.0,0.0,train
patch_131636,84.32000000000062,22.5199999999999,confirmed_negative,0,0.2407072827058188,0.0103297415539171,373.21878797699054,0.0,0.0,0.0,0.0,0.0,train
patch_189110,78.92000000000041,29.53999999999985,confirmed_negative,0,0.2486051698334759,0.0,536.3884572487191,0.0,0.0,0.0,0.0,0.0,val
patch_177859,82.82000000000056,28.159999999999854,confirmed_negative,0,0.2284065749003738,13.802274816176467,1576.0712890625,0.0,0.0,0.0,0.0,0.0,train
patch_189740,87.20000000000073,29.59999999999985,confirmed_negative,0,0.2173715513727329,0.0,5487.391518700416,0.0,0.0,0.0,0.0,0.0,train
patch_219730,85.88000000000068,33.259999999999835,confirmed_negative,0,0.2552372020473706,0.0,5396.347161175483,0.0,0.0,0.0,0.0,0.0,train
patch_172249,70.94000000000011,27.499999999999865,confirmed_negative,0,0.2615665322139819,0.0,125.11817545496964,0.0,0.0,0.0,0.0,0.0,train
patch_211476,92.48000000000091,32.239999999999824,confirmed_negative,0,0.244692853801621,0.0,4873.937413891286,0.0,0.0,0.0,0.0,0.0,test
75564,95.45070201614772,26.9110963010635,confirmed_negative,0,0.2256403245389715,10.54694944799535,1176.6394344373423,0.0,0.0,0.0,0.0,0.0,test
patch_171551,88.10000000000076,27.379999999999864,confirmed_negative,0,0.2128243380420995,0.0,3146.8704768150587,0.0,0.0,0.0,0.0,0.0,train
patch_197676,91.04000000000087,30.55999999999984,confirmed_negative,0,0.2393417444821938,0.0,5176.278418019901,0.0,0.0,0.0,0.0,0.0,test
76115,96.29583316957928,28.96355767368299,confirmed_negative,0,0.24428241092856,0.0,3673.906846950517,0.0,0.0,0.0,0.0,0.0,test
patch_202018,85.88000000000068,31.099999999999845,confirmed_negative,0,0.2306470824636011,0.0,5058.276238218616,0.0,0.0,0.0,0.0,0.0,val
patch_178168,71.84000000000015,28.219999999999857,confirmed_negative,0,0.2363397364035258,0.0,117.9643438151926,0.0,0.0,0.0,0.0,0.0,val
73796,93.82080622024398,25.0397344613222,confirmed_negative,0,0.2116392815553948,0.0,1738.743110881529,0.0,0.0,0.0,0.0,0.0,test
patch_113688,70.16000000000008,20.359999999999907,confirmed_negative,0,0.1643000195106152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
17899,75.40902037762771,24.79826841748461,confirmed_negative,0,0.259190289913763,0.0,476.2077725571392,0.0,0.0,0.0,0.0,0.0,train
886,70.03640090224133,26.91109630106349,confirmed_negative,0,0.2424649432053899,0.0,84.17771924387979,0.0,0.0,0.0,0.0,0.0,train
patch_127839,92.66000000000092,22.0399999999999,confirmed_negative,0,0.2046728750759082,0.0,221.8807893677005,0.0,0.0,0.0,0.0,0.0,test
patch_237055,92.18000000000092,35.35999999999981,confirmed_negative,0,0.2618667262873154,0.0,5010.7546812166765,0.0,0.0,0.0,0.0,0.0,test
patch_076437,78.6200000000004,15.799999999999937,confirmed_negative,0,0.215316731674643,0.0,280.83192001012526,7.0,2.0,3.5,0.015332958490854549,1.5040773967762742,val
61244,83.98106493386217,21.176277759920808,confirmed_negative,0,0.2239171817167005,0.0,269.669624407439,0.0,0.0,0.0,0.0,0.0,train
patch_112628,95.12000000000104,20.17999999999991,confirmed_negative,0,0.2059686983654466,21.583605220228385,163.57911908646008,0.0,0.0,0.0,0.0,0.0,train
patch_014305,70.22000000000008,8.239999999999988,confirmed_negative,0,0.1662084009169746,,,0.0,0.0,0.0,0.0,0.0,train
patch_206579,93.86000000000098,31.639999999999837,confirmed_negative,0,0.241529247693549,0.0,4647.535914283582,0.0,0.0,0.0,0.0,0.0,test
patch_180284,80.72000000000048,28.459999999999862,confirmed_negative,0,0.2559394795928281,0.0,172.5084128360798,0.0,0.0,0.0,0.0,0.0,train
patch_247874,91.8800000000009,36.67999999999981,confirmed_negative,0,0.2549018791938087,0.0,3634.023039386548,0.0,0.0,0.0,0.0,0.0,test
patch_205639,96.5000000000011,31.51999999999984,confirmed_negative,0,0.2428740784818224,0.0,4633.353283007585,0.0,0.0,0.0,0.0,0.0,test
patch_200627,90.98000000000089,30.919999999999845,confirmed_negative,0,0.2345999457875555,0.0,4770.80450175151,0.0,0.0,0.0,0.0,0.0,test
patch_197150,89.0000000000008,30.499999999999847,confirmed_negative,0,0.2263119383090493,0.0,4916.430501497007,0.0,0.0,0.0,0.0,0.0,test
patch_250910,96.9200000000011,37.0399999999998,confirmed_negative,0,0.2503368756471255,0.0,2877.484052696958,0.0,0.0,0.0,0.0,0.0,test
patch_161344,95.60000000000105,26.119999999999877,confirmed_negative,0,0.1714555324705322,0.0,433.3687412628717,0.0,0.0,0.0,0.0,0.0,test
patch_179534,94.760000000001,28.339999999999858,confirmed_negative,0,0.1733740347265231,0.0,1178.3423659450782,0.0,0.0,0.0,0.0,0.0,test
patch_242376,86.72000000000071,36.01999999999981,confirmed_negative,0,0.2605862596644607,0.0,4948.827721868031,0.0,0.0,0.0,0.0,0.0,train
patch_144026,89.72000000000082,24.01999999999989,confirmed_negative,0,0.2194526989602327,24.896849331375737,8.224534740684891,0.0,0.0,0.0,0.0,0.0,test
patch_181029,95.90000000000106,28.51999999999986,confirmed_negative,0,0.1975847088778315,0.0,1856.3244821991016,0.0,0.0,0.0,0.0,0.0,test
patch_232572,88.88000000000079,34.81999999999982,confirmed_negative,0,0.2507875557005074,0.0,4887.315968754457,0.0,0.0,0.0,0.0,0.0,val
patch_092717,81.2600000000005,17.77999999999993,confirmed_negative,0,0.2260868890795525,0.0,131.2368404723986,0.0,0.0,0.0,0.0,0.0,train
patch_173501,87.02000000000072,27.61999999999986,confirmed_negative,0,0.2205410436812521,0.0,3832.71956500818,0.0,0.0,0.0,0.0,0.0,train
patch_186181,80.30000000000047,29.17999999999985,confirmed_negative,0,0.2401346667794391,14.621069003452062,649.0934334812788,0.0,0.0,0.0,0.0,0.0,train
74985,94.72630388463494,26.609263746266517,confirmed_negative,0,0.2126528583985967,0.0,489.6005168159476,1.0,1.0,1.0,0.006619170294683693,0.6931471805599453,test
53966,81.44567147356747,18.761617321544936,confirmed_negative,0,0.2474161231375913,3.522069509612588,528.8532574845324,0.0,0.0,0.0,0.0,0.0,train
